keyword,product_id,product_name,url,currency,original_price_min,original_price_max,final_price_min,final_price_max,discount_percent,category_1,category_2,category_3,rating,review_count,sold,star_1,star_2,star_3,star_4,star_5,seller_id,seller_name,seller_rating,seller_followers,seller_product,seller_response_rate,seller_response_time,seller_joined,price_avg,price_range,seller_age
headset,4754163200,LOG ON HANDSFREE BANDO HEAR ON 5 LO-HP5 HEADSET EXTRA BASS,https://shopee.co.id/LOG-ON-HANDSFREE-BANDO-HEAR-ON-5-LO-HP5-HEADSET-EXTRA-BASS-i.12802752.4754163200?extraParams=%7B%22display_model_id%22%3A194310661720%2C%22model_selection_logic%22%3A3%7D&sp_atk=a7736d45-9924-40bf-aef0-c0ec4e67567d&xptdk=a7736d45-9924-40bf-aef0-c0ec4e67567d,IDR,199000.0,199000.0,135000.0,135000.0,32,Computer & Accessories,Gaming,Gaming Headset,4.9,12500.0,10000.0,56.0,57.0,170.0,1000.0,11200.0,12802752,Log-on Official Store,540100.0,169400.0,1400.0,100.0,1,10 years ago,135000.0,0.0,10
headset,4461299903,dbE GM190 7.1 Virtual Surround Sound - Gaming Headset,https://shopee.co.id/dbE-GM190-7.1-Virtual-Surround-Sound-Gaming-Headset-i.14650059.4461299903?extraParams=%7B%22display_model_id%22%3A100078879035%2C%22model_selection_logic%22%3A3%7D&sp_atk=50036184-20d4-4f00-9ab6-914825882ce5&xptdk=50036184-20d4-4f00-9ab6-914825882ce5,IDR,269000.0,269000.0,269000.0,269000.0,0,Computer & Accessories,Gaming,Gaming Headset,4.9,989.0,2000.0,0.0,0.0,10.0,54.0,925.0,14650059,Clover Gaming Indonesia,108000.0,63900.0,4900.0,92.0,2,10 years ago,269000.0,0.0,10
headset,11530099539,Fantech HG20 Chief II Sakura Edition RGB Gaming Headset,https://shopee.co.id/Fantech-HG20-Chief-II-Sakura-Edition-RGB-Gaming-Headset-i.259907194.11530099539?extraParams=%7B%22display_model_id%22%3A190556706772%2C%22model_selection_logic%22%3A3%7D&sp_atk=75037c62-cac7-45e2-af32-a09baf175351&xptdk=75037c62-cac7-45e2-af32-a09baf175351,IDR,218001.0,218001.0,218001.0,218001.0,0,Computer & Accessories,Gaming,Gaming Headset,4.8,378.0,818.0,4.0,4.0,9.0,38.0,323.0,259907194,TokoTeknoPro,255900.0,119700.0,1500.0,100.0,2,6 years ago,218001.0,0.0,6
headset,6241250556,Headset Gaming Rexus Vonix F30 LED RGB Spectrum,https://shopee.co.id/Headset-Gaming-Rexus-Vonix-F30-LED-RGB-Spectrum-i.14450662.6241250556?extraParams=%7B%22display_model_id%22%3A101029979617%2C%22model_selection_logic%22%3A3%7D&sp_atk=0da61932-9a60-435c-a818-60b2d39b0f7d&xptdk=0da61932-9a60-435c-a818-60b2d39b0f7d,IDR,219000.0,219000.0,219000.0,219000.0,0,Computer & Accessories,Gaming,Gaming Headset,4.8,1400.0,2000.0,7.0,4.0,28.0,149.0,1200.0,14450662,Ridista Online Official Shop,261600.00000000003,70000.0,1300.0,89.0,2,10 years ago,219000.0,0.0,10
headset,24440839329,JETEX GA7 Headset Gaming Headphone Gaming Noise Cancelling - Garansi Resmi 2 Tahun,https://shopee.co.id/JETEX-GA7-Headset-Gaming-Headphone-Gaming-Noise-Cancelling-Garansi-Resmi-2-Tahun-i.1391884684.24440839329?extraParams=%7B%22display_model_id%22%3A178686169625%2C%22model_selection_logic%22%3A3%7D&sp_atk=b71cef69-bb6b-49f5-9db4-ff3d02893527&xptdk=b71cef69-bb6b-49f5-9db4-ff3d02893527,IDR,162680.0,162680.0,162680.0,162680.0,0,Computer & Accessories,Gaming,Gaming Headset,5.0,4.0,11.0,0.0,0.0,0.0,0.0,4.0,1391884684,JETE Authorized Store Yogyakarta,12200.0,12600.0,586.0,100.0,1,20 months ago,162680.0,0.0,20
headset,14704059924,HEADPHONE WIRED JETE HB3 Headset Headphone Microphone Noise Cancelling - Garansi 2 Tahun,https://shopee.co.id/HEADPHONE-WIRED-JETE-HB3-Headset-Headphone-Microphone-Noise-Cancelling-Garansi-2-Tahun-i.589785836.14704059924?extraParams=%7B%22display_model_id%22%3A114049886306%2C%22model_selection_logic%22%3A3%7D&sp_atk=6d7a1807-354c-4fdb-9a4b-9053739ec9ab&xptdk=6d7a1807-354c-4fdb-9a4b-9053739ec9ab,IDR,215000.0,215000.0,63000.0,63000.0,71,Mobile & Accessories,Mobile Audio,"Earphones, Headphones & Headsets",4.8,1200.0,3000.0,12.0,5.0,22.0,92.0,1100.0,589785836,JETE Authorized Store Semarang,128199.99999999999,38900.0,554.0,100.0,1,5 years ago,63000.0,0.0,5
headset,8924131376,VIVAN Earphone Liberty H200S Headset Wireless Bluetooth 6.0 Headphone HiFi Sound Dual EQ Extra Bass Original Resmi,https://shopee.co.id/VIVAN-Earphone-Liberty-H200S-Headset-Wireless-Bluetooth-6.0-Headphone-HiFi-Sound-Dual-EQ-Extra-Bass-Original-Resmi-i.20355266.8924131376?extraParams=%7B%22display_model_id%22%3A315648482865%2C%22model_selection_logic%22%3A3%7D&sp_atk=09053680-c9f7-4c7c-b169-2f002478357d&xptdk=09053680-c9f7-4c7c-b169-2f002478357d,IDR,231600.0,231600.0,217704.0,217704.0,6,Mobile & Accessories,Mobile Audio,"Earphones, Headphones & Headsets",4.9,273.0,543.0,2.0,0.0,1.0,23.0,247.0,20355266,vivan storee,494200.0,129199.99999999999,1200.0,98.0,2,9 years ago,217704.0,0.0,9
headset,545082409,Logitech H111 Headset Stereo dengan Headband Adjustable dan Single Jack 3.5mm,https://shopee.co.id/Logitech-H111-Headset-Stereo-dengan-Headband-Adjustable-dan-Single-Jack-3.5mm-i.37146675.545082409?extraParams=%7B%22display_model_id%22%3A32798510436%2C%22model_selection_logic%22%3A3%7D&sp_atk=dd54566c-8bc1-4f20-92ac-05ef1c769cb8&xptdk=dd54566c-8bc1-4f20-92ac-05ef1c769cb8,IDR,149000.0,149000.0,130000.0,130000.0,13,Mobile & Accessories,Mobile Audio,"Earphones, Headphones & Headsets",4.9,30600.0,10000.0,61.0,44.0,283.0,2000.0,28200.0,37146675,Logitech Official Shop,679100.0,661100.0,172.0,98.0,2,9 years ago,130000.0,0.0,9
headset,42301557977,Logitech H111 Headset Stereo dengan Headband Adjustable dan Single Jack 3.5mm - Original Garansi 1 Tahun - Lucky Cell Aksesoris,https://shopee.co.id/Logitech-H111-Headset-Stereo-dengan-Headband-Adjustable-dan-Single-Jack-3.5mm-Original-Garansi-1-Tahun-Lucky-Cell-Aksesoris-i.1520614625.42301557977?extraParams=%7B%22display_model_id%22%3A159187679239%2C%22model_selection_logic%22%3A3%7D&sp_atk=8f4b3a14-4ebd-4b4b-a722-4d01cba49003&xptdk=8f4b3a14-4ebd-4b4b-a722-4d01cba49003,IDR,110000.0,110000.0,110000.0,110000.0,0,Computer & Accessories,Gaming,Gaming Headset,5.0,32.0,80.0,0.0,0.0,0.0,0.0,32.0,1520614625,Grosir Acc Lucky Ciracas,4700.0,695.0,1000.0,94.0,2,15 months ago,110000.0,0.0,15
headset,3162039819,Razer Blackshark V2 X - Gaming Headset,https://shopee.co.id/Razer-Blackshark-V2-X-Gaming-Headset-i.35472136.3162039819?extraParams=%7B%22display_model_id%22%3A28243017258%2C%22model_selection_logic%22%3A3%7D&sp_atk=13a84a59-3291-482e-b318-762654103770&xptdk=13a84a59-3291-482e-b318-762654103770,IDR,849000.0,849000.0,806550.0,806550.0,5,Computer & Accessories,Gaming,Gaming Headset,5.0,91.0,184.0,0.0,0.0,1.0,2.0,88.0,35472136,GOODGAMINGSHOP,57000.0,42500.0,2900.0,96.0,2,9 years ago,806550.0,0.0,9
headset,11885914697,Audio Technica ATH-CKL220iS In-Ear Headphone with Mic Garansi Resmi,https://shopee.co.id/Audio-Technica-ATH-CKL220iS-In-Ear-Headphone-with-Mic-Garansi-Resmi-i.295749268.11885914697?extraParams=%7B%22display_model_id%22%3A134057843119%2C%22model_selection_logic%22%3A3%7D&sp_atk=fff8189f-25e2-4c71-8690-bfa36b107de9&xptdk=fff8189f-25e2-4c71-8690-bfa36b107de9,IDR,155000.0,155000.0,155000.0,155000.0,0,Computer & Accessories,Gaming,Gaming Headset,5.0,6.0,23.0,0.0,0.0,0.0,0.0,6.0,295749268,kalandra_official,2900.0,2500.0,717.0,75.0,2,6 years ago,155000.0,0.0,6
headset,24118700975,Headset Gaming JETEX G7 Noise Cancelling with Omnidirectional Microphone - Garansi 2 Tahun,https://shopee.co.id/Headset-Gaming-JETEX-G7-Noise-Cancelling-with-Omnidirectional-Microphone-Garansi-2-Tahun-i.236730914.24118700975?extraParams=%7B%22display_model_id%22%3A108313093722%2C%22model_selection_logic%22%3A3%7D&sp_atk=d4485fa3-c7a1-470e-8321-0b4fcc8c02ce&xptdk=d4485fa3-c7a1-470e-8321-0b4fcc8c02ce,IDR,227752.0,227752.0,227752.0,227752.0,0,Computer & Accessories,Gaming,Gaming Headset,4.9,36.0,75.0,0.0,0.0,0.0,5.0,31.0,236730914,JETE Authorized Store Jakarta,259399.99999999997,98100.0,603.0,100.0,1,6 years ago,227752.0,0.0,6
headset,7578037390,Fleco Earphone FL-04 Turbo Wired Headset Jack 3.5mm Handsfree With Mic [SR],https://shopee.co.id/Fleco-Earphone-FL-04-Turbo-Wired-Headset-Jack-3.5mm-Handsfree-With-Mic-SR--i.348781238.7578037390?extraParams=%7B%22display_model_id%22%3A53580762416%2C%22model_selection_logic%22%3A2%7D&sp_atk=77e8902c-0d6c-4463-9c2f-5b6a7a8a5bda&xptdk=77e8902c-0d6c-4463-9c2f-5b6a7a8a5bda,IDR,22000.0,22000.0,22000.0,22000.0,0,Computer & Accessories,Gaming,Gaming Headset,4.8,2700.0,10000.0,12.0,14.0,53.0,222.0,2400.0,348781238,SULTAN ROXY,178700.0,26300.0,2900.0,96.0,2,6 years ago,22000.0,0.0,6
headset,27880170401,ONIKUMA GT806 Headphone Nirkabel Tiga Mode 2.4G Bluetooth Mikrofon Yang Dapat Dilepas with RGB Light 2 Jenis Warna,https://shopee.co.id/ONIKUMA-GT806-Headphone-Nirkabel-Tiga-Mode-2.4G-Bluetooth-Mikrofon-Yang-Dapat-Dilepas-with-RGB-Light-2-Jenis-Warna-i.577401658.27880170401?extraParams=%7B%22display_model_id%22%3A198329631804%2C%22model_selection_logic%22%3A3%7D&sp_atk=b59cb9bb-053c-4a89-8dcd-130fb99778f2&xptdk=b59cb9bb-053c-4a89-8dcd-130fb99778f2,IDR,458000.0,1110000.0,458000.0,1110000.0,0,Computer & Accessories,Gaming,Gaming Headset,4.9,540.0,1000.0,4.0,4.0,7.0,27.0,498.0,577401658,ONIKUMA GAMING ID Official Store,6800.0,3700.0,71.0,100.0,1,5 years ago,784000.0,652000.0,5
headset,7444916011,Headphone Gaming Fantech HG20 Chief II - Headset RGB HG 20,https://shopee.co.id/Headphone-Gaming-Fantech-HG20-Chief-II-Headset-RGB-HG-20-i.15607053.7444916011?extraParams=%7B%22display_model_id%22%3A233279332287%2C%22model_selection_logic%22%3A3%7D&sp_atk=6d3c4455-4d96-4588-8657-a537718fe05a&xptdk=6d3c4455-4d96-4588-8657-a537718fe05a,IDR,234000.0,234000.0,234000.0,234000.0,0,Computer & Accessories,Gaming,Gaming Headset,4.9,55.0,125.0,0.0,0.0,1.0,3.0,51.0,15607053,Jaya PC Official Store,307200.0,81600.0,3100.0,89.0,2,9 years ago,234000.0,0.0,9
laptop,29816995018,LENOVO IDEAPAD SLIM 3 14 I7 13620H 16GB 512GB W11+OHS 14.0 FHD IPS BLIT,https://shopee.co.id/LENOVO-IDEAPAD-SLIM-3-14-I7-13620H-16GB-512GB-W11-OHS-14.0-FHD-IPS-BLIT-i.1367956498.29816995018?extraParams=%7B%22display_model_id%22%3A276589185522%2C%22model_selection_logic%22%3A3%7D&sp_atk=219d83a9-abe8-4a59-981a-d1b56173537d&xptdk=219d83a9-abe8-4a59-981a-d1b56173537d,IDR,9699000.0,9699000.0,9699000.0,9699000.0,0,Computer & Accessories,Laptops,Ultrabook,4.6,13.0,25.0,0.0,0.0,0.0,5.0,8.0,1367956498,Gamer ID Authorized Store Tangerang,2700.0,2100.0,295.0,100.0,2,21 months ago,9699000.0,0.0,21
laptop,41103274936,Axioo Hype 5 AMD X6 RYZEN 5 6600H RAM 16GB SSD 512GB W11 RESMI ORIGINAL,https://shopee.co.id/Axioo-Hype-5-AMD-X6-RYZEN-5-6600H-RAM-16GB-SSD-512GB-W11-RESMI-ORIGINAL-i.677356281.41103274936?extraParams=%7B%22display_model_id%22%3A440494212812%2C%22model_selection_logic%22%3A3%7D&sp_atk=3a2798f6-8f1f-4617-a6b1-429b898112fc&xptdk=3a2798f6-8f1f-4617-a6b1-429b898112fc,IDR,8599000.0,9449000.0,8549000.0,9449000.0,2,Computer & Accessories,Laptops,Consumer Laptop,4.9,745.0,1000.0,3.0,0.0,5.0,27.0,710.0,677356281,Planet Computer Official Store,8600.0,5500.0,285.0,95.0,2,4 years ago,8999000.0,900000.0,4
laptop,56106001655,Laptop Touchscreen Lenovo IdeaPad Slim 3 15 AMD RYZEN 7 8840HS RAM 24GB DDR5 1TB SSD WUXGA IPS WIN11,https://shopee.co.id/Laptop-Touchscreen-Lenovo-IdeaPad-Slim-3-15-AMD-RYZEN-7-8840HS-RAM-24GB-DDR5-1TB-SSD-WUXGA-IPS-WIN11-i.1567585457.56106001655?extraParams=%7B%22display_model_id%22%3A405966085413%2C%22model_selection_logic%22%3A3%7D&sp_atk=525b5339-1898-4ce0-9d21-fc10741b70f0&xptdk=525b5339-1898-4ce0-9d21-fc10741b70f0,IDR,12399000.0,12399000.0,12399000.0,12399000.0,0,Computer & Accessories,Laptops,Ultrabook,5.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,1567585457,Digitech Laptop Bogor,710.0,3600.0,292.0,100.0,1,13 months ago,12399000.0,0.0,13
laptop,42022832197,Laptop Kantor Lenovo Thinkpad X1 Carbon X280 X390 Intel i5 Gen8 Ram 16GB ssd 512GB FHD IPS Win11,https://shopee.co.id/Laptop-Kantor-Lenovo-Thinkpad-X1-Carbon-X280-X390-Intel-i5-Gen8-Ram-16GB-ssd-512GB-FHD-IPS-Win11-i.1622990532.42022832197?extraParams=%7B%22display_model_id%22%3A341053766205%2C%22model_selection_logic%22%3A3%7D&sp_atk=4e802aa9-8933-49ce-8e51-6a6e024f537e&xptdk=4e802aa9-8933-49ce-8e51-6a6e024f537e,IDR,3550000.0,3550000.0,3550000.0,3550000.0,0,Computer & Accessories,Laptops,Consumer Laptop,5.0,7.0,14.0,0.0,0.0,0.0,0.0,7.0,1622990532,LapakLaptopNEW,281.0,4600.0,192.0,100.0,2,10 months ago,3550000.0,0.0,10
laptop,25938369441,Lenovo Thinkpad T14 Intel Core i7 Generasi 10 32/1TB SSD,https://shopee.co.id/Lenovo-Thinkpad-T14-Intel-Core-i7-Generasi-10-32-1TB-SSD-i.969760851.25938369441?extraParams=%7B%22display_model_id%22%3A420385477716%2C%22model_selection_logic%22%3A3%7D&sp_atk=5ef17adb-65ba-4a75-acc7-2db626fb1151&xptdk=5ef17adb-65ba-4a75-acc7-2db626fb1151,IDR,4385000.0,4385000.0,4385000.0,4385000.0,0,Computer & Accessories,Laptops,Consumer Laptop,5.0,6.0,13.0,0.0,0.0,0.0,0.0,6.0,969760851,Champion.Store,482.0,1300.0,94.0,100.0,2,3 years ago,4385000.0,0.0,3
laptop,54201962675,Lenovo Thinkpad E580 Intel I3 8130U 16gb 512gb 15.6 FHD IPS Windows 10 Pro Original,https://shopee.co.id/Lenovo-Thinkpad-E580-Intel-I3-8130U-16gb-512gb-15.6-FHD-IPS-Windows-10-Pro-Original-i.1583683411.54201962675?extraParams=%7B%22display_model_id%22%3A320192219104%2C%22model_selection_logic%22%3A3%7D&sp_atk=2f92193f-8c27-4222-b86c-557f3e349090&xptdk=2f92193f-8c27-4222-b86c-557f3e349090,IDR,3600000.0,3600000.0,3600000.0,3600000.0,0,Computer & Accessories,Laptops,Consumer Laptop,5.0,2.0,7.0,0.0,0.0,0.0,0.0,2.0,1583683411,Omnia Laptop Bogor,1700.0,5800.0,276.0,100.0,1,12 months ago,3600000.0,0.0,12
laptop,24392785549,AXIOO HYPE 10 | HYPE 1 N4020 RAM 8GB SSD 256GB Windows 11 Resmi Original,https://shopee.co.id/AXIOO-HYPE-10-HYPE-1-N4020-RAM-8GB-SSD-256GB-Windows-11-Resmi-Original-i.677356281.24392785549?extraParams=%7B%22display_model_id%22%3A380693253821%2C%22model_selection_logic%22%3A3%7D&sp_atk=25febac6-4bde-454e-95fb-eb7b4b3eb748&xptdk=25febac6-4bde-454e-95fb-eb7b4b3eb748,IDR,3899000.0,5849000.0,3899000.0,5849000.0,0,Computer & Accessories,Laptops,Consumer Laptop,4.9,767.0,1000.0,3.0,3.0,5.0,42.0,709.0,677356281,Planet Computer Official Store,8600.0,5500.0,285.0,95.0,2,4 years ago,4874000.0,1950000.0,4
laptop,24260965874,LAPTOP LENOVO THINKPAD T14 T14s CORE i5 / i7 ORIGINAL MEWAH BERGARANSI,https://shopee.co.id/LAPTOP-LENOVO-THINKPAD-T14-T14s-CORE-i5-i7-ORIGINAL-MEWAH-BERGARANSI-i.23062282.24260965874?extraParams=%7B%22display_model_id%22%3A166322536904%2C%22model_selection_logic%22%3A3%7D&sp_atk=8c20c39f-15ff-4b32-9206-bd08d8395578&xptdk=8c20c39f-15ff-4b32-9206-bd08d8395578,IDR,5400000.0,7400000.0,5400000.0,7400000.0,0,Computer & Accessories,Laptops,2-in-1,4.8,17.0,34.0,0.0,0.0,0.0,4.0,13.0,23062282,ajkomputer,1700.0,6100.0,91.0,100.0,1,9 years ago,6400000.0,2000000.0,9
laptop,40719373929,[FREE STAND LAPTOP] ADVAN Soulmate X | 14 Inch FHD | AMD 3020e | 4GB/128GB Upgradable | Slim & Elegant Design | Charger Type C | Free WINDOWS 11 Original | Garansi Resmi 1 Tahun,https://shopee.co.id/-FREE-STAND-LAPTOP-ADVAN-Soulmate-X-14-Inch-FHD-AMD-3020e-4GB-128GB-Upgradable-Slim-Elegant-Design-Charger-Type-C-Free-WINDOWS-11-Original-Garansi-Resmi-1-Tahun-i.919692407.40719373929?extraParams=%7B%22display_model_id%22%3A360396160484%2C%22model_selection_logic%22%3A3%7D&sp_atk=6c13bb9f-09d5-4ee9-b9e2-0b9d3b4e0f32&xptdk=6c13bb9f-09d5-4ee9-b9e2-0b9d3b4e0f32,IDR,4088999.0,4088999.0,4088999.0,4088999.0,0,Computer & Accessories,Laptops,Consumer Laptop,4.8,1900.0,4000.0,38.0,5.0,17.0,117.0,1700.0,919692407,Advan Notebook Official Store,278500.0,377500.0,123.0,100.0,1,4 years ago,4088999.0,0.0,4
laptop,20372757288,Lenovo ThinkPad T14 Intel i7 RAM 16GB 512GB SSD Full HD Windows 11 Ori,https://shopee.co.id/Lenovo-ThinkPad-T14-Intel-i7-RAM-16GB-512GB-SSD-Full-HD-Windows-11-Ori-i.401207104.20372757288?extraParams=%7B%22display_model_id%22%3A297738224108%2C%22model_selection_logic%22%3A3%7D&sp_atk=77dab2ef-eb1f-4d21-b39b-046d3c04817f&xptdk=77dab2ef-eb1f-4d21-b39b-046d3c04817f,IDR,2599000.0,2599000.0,2599000.0,2599000.0,0,Computer & Accessories,Laptops,Ultrabook,5.0,43.0,79.0,0.0,0.0,0.0,2.0,41.0,401207104,SPESIALIS LAPTOP,8300.0,14800.0,244.0,100.0,1,5 years ago,2599000.0,0.0,5
laptop,26271114889,ASUS TUF A15 FA506NCG GeForce RTX™ 3050 4GB - RYZEN 7 7445HS 16GB 512SSD WINDOWS 11 HOME 15.6FHD,https://shopee.co.id/ASUS-TUF-A15-FA506NCG-GeForce-RTX%E2%84%A2-3050-4GB-RYZEN-7-7445HS-16GB-512SSD-WINDOWS-11-HOME-15.6FHD-i.697642074.26271114889?extraParams=%7B%22display_model_id%22%3A410445230678%2C%22model_selection_logic%22%3A3%7D&sp_atk=19a1487e-1dac-4223-9b9f-d8464b5bda36&xptdk=19a1487e-1dac-4223-9b9f-d8464b5bda36,IDR,11624000.0,11624000.0,11624000.0,11624000.0,0,Computer & Accessories,Laptops,Gaming Laptop,4.9,161.0,281.0,1.0,0.0,1.0,5.0,154.0,697642074,NVIDIA GeForce Laptop Official Shop,23600.0,54400.0,225.0,100.0,1,4 years ago,11624000.0,0.0,4
laptop,40581022374,Laptop Gaming Touchscreen DELL INSPIRON 15 3535 AMD Ryzen 7 7730U RAM 32GB 1TB SSD FHD IPS WIN 11,https://shopee.co.id/Laptop-Gaming-Touchscreen-DELL-INSPIRON-15-3535-AMD-Ryzen-7-7730U-RAM-32GB-1TB-SSD-FHD-IPS-WIN-11-i.1810245988.40581022374?extraParams=%7B%22display_model_id%22%3A321020938869%2C%22model_selection_logic%22%3A3%7D&sp_atk=94e2cb13-63da-4645-a7d7-cf5df9ce5d9b&xptdk=94e2cb13-63da-4645-a7d7-cf5df9ce5d9b,IDR,9250000.0,9250000.0,9250000.0,9250000.0,0,Computer & Accessories,Laptops,Ultrabook,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1810245988,Dunialaptop.id,75.0,92.0,144.0,100.0,1,2 months ago,9250000.0,0.0,2
laptop,47753141265,LAPTOP AXIOO HYPE 7 X8 AMD Ryzen 7 6800H 32GB DDR5 2TB SSD 14 FHD IPS Backlit Windows11,https://shopee.co.id/LAPTOP-AXIOO-HYPE-7-X8-AMD-Ryzen-7-6800H-32GB-DDR5-2TB-SSD-14-FHD-IPS-Backlit-Windows11-i.1670318846.47753141265?extraParams=%7B%22display_model_id%22%3A445301184778%2C%22model_selection_logic%22%3A3%7D&sp_atk=e3349f7d-a725-4007-af3f-afcb3f360f1c&xptdk=e3349f7d-a725-4007-af3f-afcb3f360f1c,IDR,6695901.0,6695901.0,6695901.0,6695901.0,0,Computer & Accessories,Laptops,Ultrabook,5.0,17.0,34.0,0.0,0.0,0.0,0.0,17.0,1670318846,Laptop Cibubur ID,465.0,3300.0,337.0,100.0,1,8 months ago,6695901.0,0.0,8
laptop,12447121939,Laptop Dell Latitude  Intel core i3 / i5 / i7 Gen 8 Ram 32GB / 16GB  SSD 256GB  Windows 11 - siap pakai,https://shopee.co.id/Laptop-Dell-Latitude-Intel-core-i3-i5-i7-Gen-8-Ram-32GB-16GB-SSD-256GB-Windows-11-siap-pakai-i.230649038.12447121939?extraParams=%7B%22display_model_id%22%3A129158926143%2C%22model_selection_logic%22%3A3%7D&sp_atk=1d8999e6-bf37-4082-835b-a498c7173bbb&xptdk=1d8999e6-bf37-4082-835b-a498c7173bbb,IDR,1450000.0,1999000.0,1450000.0,1999000.0,0,Computer & Accessories,Laptops,Ultrabook,4.5,1100.0,2000.0,67.0,29.0,57.0,139.0,833.0,230649038,zigzag_PC,18500.0,45100.0,283.0,100.0,2,6 years ago,1724500.0,549000.0,6
laptop,28643091964,Laptop Murah Advan Soulmate X2 AMD 3020E Ram 16GB DDR 512GB SSD 14'' FHD IPS Windows 11 Original,https://shopee.co.id/Laptop-Murah-Advan-Soulmate-X2-AMD-3020E-Ram-16GB-DDR-512GB-SSD-14''-FHD-IPS-Windows-11-Original-i.1632612180.28643091964?extraParams=%7B%22display_model_id%22%3A262490404791%2C%22model_selection_logic%22%3A3%7D&sp_atk=96701cf4-a527-4562-b939-f28cb4bdc6f6&xptdk=96701cf4-a527-4562-b939-f28cb4bdc6f6,IDR,4199000.0,7399000.0,4199000.0,7399000.0,0,Computer & Accessories,Laptops,Consumer Laptop,5.0,3.0,17.0,0.0,0.0,0.0,0.0,3.0,1632612180,BELILAPTOP.ID BSD,348.0,4400.0,323.0,100.0,1,10 months ago,5799000.0,3200000.0,10
laptop,18310302988,Laptop Fujitsu MU937 Bekas Tipis Ringan intel inside RAM 8GB SSD 128GB Harga Promo Garansi 1 Bulan Full Service,https://shopee.co.id/Laptop-Fujitsu-MU937-Bekas-Tipis-Ringan-intel-inside-RAM-8GB-SSD-128GB-Harga-Promo-Garansi-1-Bulan-Full-Service-i.791523920.18310302988?extraParams=%7B%22display_model_id%22%3A167971694706%2C%22model_selection_logic%22%3A3%7D&sp_atk=5f525096-123c-4a8f-b995-580fd6f3978d&xptdk=5f525096-123c-4a8f-b995-580fd6f3978d,IDR,1240000.0,1240000.0,1240000.0,1240000.0,0,Computer & Accessories,Laptops,Ultrabook,4.8,333.0,553.0,6.0,3.0,3.0,17.0,304.0,791523920,KINGTECH LAPTOP,2600.0,5000.0,51.0,100.0,2,4 years ago,1240000.0,0.0,4
laptop,20740994059,"Laptop Zyrex D-TECH PRO V2 RYZEN 5 6600H 16GB 512GB Windows 11 Home 14"" FHD Garansi Resmi Indonesia",https://shopee.co.id/Laptop-Zyrex-D-TECH-PRO-V2-RYZEN-5-6600H-16GB-512GB-Windows-11-Home-14-FHD-Garansi-Resmi-Indonesia-i.27510377.20740994059?extraParams=%7B%22display_model_id%22%3A380563043580%2C%22model_selection_logic%22%3A3%7D&sp_atk=20877771-59d6-4648-99b1-822130959745&xptdk=20877771-59d6-4648-99b1-822130959745,IDR,7139000.0,7139000.0,7139000.0,7139000.0,0,Computer & Accessories,Laptops,Consumer Laptop,4.9,215.0,426.0,3.0,0.0,2.0,9.0,201.0,27510377,Zyrex Official,4000.0,22100.0,22.0,100.0,1,9 years ago,7139000.0,0.0,9
laptop,27700236851,"Laptop Asus Vivobook Go E1504GA Intel i3 N305 8GB 256GB SSD 15,6 FULL HD IPS W11 ORIGINAL",https://shopee.co.id/Laptop-Asus-Vivobook-Go-E1504GA-Intel-i3-N305-8GB-256GB-SSD-15-6-FULL-HD-IPS-W11-ORIGINAL-i.1008008577.27700236851?extraParams=%7B%22display_model_id%22%3A350886922514%2C%22model_selection_logic%22%3A3%7D&sp_atk=0eb7108d-3ab0-460e-ae1b-66e33e50ed8a&xptdk=0eb7108d-3ab0-460e-ae1b-66e33e50ed8a,IDR,7098000.0,7098000.0,7098000.0,7098000.0,0,Computer & Accessories,Laptops,Gaming Laptop,5.0,7.0,12.0,0.0,0.0,0.0,0.0,7.0,1008008577,TECH COMP BSD,1800.0,4200.0,527.0,100.0,1,3 years ago,7098000.0,0.0,3
laptop,23964739543,Laptop Lenovo ThinkPad X1 Yoga 2-in-1 | Core i5 Gen 11th | RAM 16GB | Touch | Mulus / Second / Original / Berkualitas / Bergaransi,https://shopee.co.id/Laptop-Lenovo-ThinkPad-X1-Yoga-2-in-1-Core-i5-Gen-11th-RAM-16GB-Touch-Mulus-Second-Original-Berkualitas-Bergaransi-i.24623010.23964739543?extraParams=%7B%22display_model_id%22%3A445508170584%2C%22model_selection_logic%22%3A3%7D&sp_atk=f040d849-4ff4-4f7c-a3bd-59357042e6a6&xptdk=f040d849-4ff4-4f7c-a3bd-59357042e6a6,IDR,8500000.0,13500000.0,8500000.0,13500000.0,0,Computer & Accessories,Laptops,2-in-1,4.9,27.0,56.0,0.0,0.0,1.0,0.0,26.0,24623010,LOCKSTORE,666.0,3000.0,139.0,93.0,2,9 years ago,11000000.0,5000000.0,9
